"","id","fonte_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"1589","Aneel-PD-05697-1518","Aneel",2018-11-26,2019-11-26,365,"DE - Desenvolvimento de integração de plataforma de IoT com o foco no monitoramento da qualidade de energia","EM ATRASO",632539.92,632539.92,"CELESC DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,60654.5128767123,570152.421041096,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1590","Aneel-PD-04951-0612","Aneel",2018-12-03,2023-04-03,1582,"Importância de trechos de rios livres para o contexto ambiental em regiões de barramento: integrando novas tecnologias para estudo da ictiofauna","EM EXECUÇÃO",5451474.61,2615467.27496207,"CEMIG GERAÇÃO E TRANSMISSÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,96486.2762831858,1254321.59168142,1257767.5301201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1591","Aneel-PD-04950-0614","Aneel",2018-12-03,2021-04-07,856,"Definição de parâmetros biométricos dos eletricistas para realização da atividade com segurança.","CONCLUÍDO",2544588.1,2256241.08399533,"CEMIG DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,83234.1901869159,1082044.47242991,1085017.12207944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1592","Aneel-PD-06683-0318","Aneel",2018-12-03,2021-06-03,913,"Metodologia de predição da capacidade funcional de transformadores elevadores com desbalanço de carga entre enrolamentos considerando dinâmicas térmicas rápidas e vida útil remanescente","EM EXECUÇÃO",5269130,4380361.08433735,"SANTO ANTÔNIO ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,161594.3483023,2100726.5279299,2106497.75465498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1593","Aneel-PD-00380-0028","Aneel",2018-12-05,2020-05-05,517,"Equipamento Rastreador De Curto-Circuito Permanente Em Redes De Distribuição - Cabeça De Série.","EM ATRASO",1537590,1537590,"ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,77325.6092843327,1082558.52998066,371757.736943907,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1594","Aneel-PD-06072-0663","Aneel",2018-12-06,2021-12-05,1095,"Scale-Up de Processos Produtivos para Módulos de Efeito Fotovoltaico Orgânicos com a Utilização de Polímeros Semicondutores Impressos","EM EXECUÇÃO",14000000,9665753.42465753,"CELG DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,319634.703196347,4653881.27853881,4666666.66666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1595","Aneel-PD-00390-1086","Aneel",2018-12-14,2021-12-13,1095,"Avaliação integrada de geração distribuída, gerenciamento da demanda, monitoramento, qualidade e desempenho da rede, visando otimização de investimentos e regulação tarifária, em rede subterrânea.","EM EXECUÇÃO",4486658,3064858.61552511,"ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,69655.8776255708,1491455.26210046,1495552.66666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1596","Aneel-PD-04951-0616","Aneel",2018-12-17,2022-04-17,1217,"Desenvolvimento de materiais álcalis ativados com uso de cinzas de bagaço de cana-de-açúcar","EM EXECUÇÃO",1854257.12,1135103.98882498,"CEMIG GERAÇÃO E TRANSMISSÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,21330.8132128184,554601.143533278,556124.77304848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1597","Aneel-PD-04950-0619","Aneel",2018-12-17,2021-12-16,1095,"Monitoramento ambiental por visão computacional aplicado a situações reais","EM EXECUÇÃO",3720838.08,2531529.10465753,"CEMIG DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,47572.3590136986,1236881.33435616,1240279.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1598","Aneel-PD-04950-0625","Aneel",2018-12-17,2021-04-17,852,"Projeto de Implantação Sistema Inteligente de Controle Integrado de Contratos e Obras sob Plataforma Legadas CEMIG.","EM ATRASO",1442185,1261065.52230047,"CEMIG DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,23697.8755868545,616144.765258216,617837.470657277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1599","Aneel-PD-05459-2718","Aneel",2018-12-18,2020-06-17,547,"Desenvolvimento de Metodologia de Manutenção em Linha Viva e Avaliação de Confiabilidade sob Poluição de Cadeias de isoladores com Unidades Quebradas para Linhas de Transmissão de UATCC","EM EXECUÇÃO",3704462.5,3704462.5,"SERRA DA MESA TRANSMISSORA DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,88040.2422303473,2465126.78244973,1137750.8226691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1600","Aneel-PD-05161-0014","Aneel",2018-12-19,2020-12-18,730,"MOIRAS - Monitoramento Integrado de rotina e alerta para Segurança de Barragens","EM ATRASO",2106963.49,2106963.49,"LIGHT ENERGIA S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,34635.0162739726,1050595.49364384,1015960.47736986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1601","Aneel-PD-00046-0014","Aneel",2018-12-21,2020-12-20,730,"Cabeça de Série - Desenvolvimento de um Sistema de Monitoramento Remoto de Chaves Fusíveis","EM EXECUÇÃO",1291123.22,1291123.22,"COMPANHIA SUL SERGIPANA DE ELETRICIDADE","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,17686.6194520548,643792.948054795,626106.32860274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1602","Aneel-PD-00404-1901","Aneel",2018-12-26,2019-12-26,365,"Análise fenomenológica da Qualidade do Serviço utilizando os dados da BDGD..e variáveis ambientais..","EM EXECUÇÃO",678200.1,678200.1,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,9290.41232876712,667051.605205479,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1603","Aneel-PD-05160-1804","Aneel",2018-12-27,2021-09-26,1004,"Metodologia Multicritérios e Software Inteligente para Planejamento Otimizado de Manutenção","EM EXECUÇÃO",6728204.99,4925528.55343626,"CEB DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,0,0,0,26805.5975697211,2439309.37884462,2446010.77823705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
